Title,Authors
"The boundedness, global Mittag-Leffler sability and S-asymptotic ω-periodic of fractional-order fuzzy inertial neural networks with delays.","Danning Xu,Yuehong Zhang,Zhiying Li"
Neural network based multi-dimensional and nonlinear landscape design.,"Yihuai Xie,Yang Chen"
Research on reconstruction algorithm of power quality data based on self-encoding network.,"Le Gao,Huiqiang Zhi,Xiangyu Guo,Shifeng Zhang,Min Zhang,Ran Li"
The application of UAVs in marathon public security risk early warning.,"Jie Zhang,Yukun Lu,Sen Lin"
Modeling and modal analysis of the structure of long-span transmission tower.,"Zhenguo Wang,Siyu Xu,Yicheng Gong,Mingxin Wang,Kai Li,Rui Zhu,Xiaoyu Zhou"
Prediction of ink flow for 3D bioprinting of tubular tissue based on a back propagation neural network.,"Xiaoyan Wu,Shu Wang"
Data mining algorithm of experiential sports marketing based on cloud computing technology.,"Mengzhong Chen,Yongchao Tao,Guixian Tian"
Virtual image multi feature matching algorithm based on 3D scene reconstruction.,"Bo Wang,Zongren Chen,Jun Yu,Xiaobo Jiang"
Application research of image recognition technology based on improved SVM in abnormal monitoring of rail fasteners.,"Yi Qin,Mingming Shuai,Xiongfeng Jiao,Jun Chen,Xianzheng Fan"
Research on simulation and detection of space electric field distribution of deteriorated insulators in three-phase over-head transmission lines.,"Song Gao,Haoling Zhang,Shenyu Wang,Jun Jia,Yongdong Dai,Maofei Wang"
Mobile chargers scheduling algorithm for maximum data flow in wireless sensor networks.,"Yiting Xu,Zhiou Xu,Wei Qi,Shuo Xiao,Zhenzhen Huang,Zongqian Gao"
Stakeholder value network analysis of prefabricated buildings based on value flow.,"Xia Xu,Ming Li"
Trading strategy for virtual power plant clusters based on a multi-subject game model.,"Qinfei Sun,Bihong Tang,Xuan Wen,Ximing Wan"
A comprehensive evaluation method of heat source tower heat pump applicability considering regional climate differences.,"Wei Huang,Xinhe Zhang,Lu Jin,Ming Zhong,Xiaoqiang Jia,Yi Guo,Songcen Wang,Hongyin Chen"
Evaluation on technical status of concrete cable-stayed bridge based on improved FAHP.,"Jia Qu,Ying Li"
Sub-synchronous oscillation suppression in MMC-HVDC grid-connected systems under wind farm fluctuation scenarios.,"Xiangwei Jiang,Le Zhao,Ke Li,Yilong Cao,Youhua Jiang"
Research on reliable transmission and application security architecture of power IoT based on energy interconnection.,"Dongjuan Ma,Rui Li,Weizhe Jing,Zehui Liu,Min Guo,Yun Ju,Weixing Gao"
Stochastic asymptotic stability for stochastic inertial Cohen-Grossberg neural networks with time-varying delay.,"Danning Xu,Wei Liu"
Impact of virtual reality technology on digital media in the context of big data and artificial intelligence.,"Wei Zhao,Xin Li,Shuai Zhang"
Research on bionic flower interaction technology based on linkage mechanism.,"Dongna Cai,Shihan Zhang"
Empirical analysis of the factors of the green innovation performance of industrial enterprises based on DEMATEL method and factor analysis method.,"Yafeng Li,Xintao Yu,Wei Yang,Yao He"
Construction of the flipped classroom teaching mode of British and American literature in the context of big data and IoT.,"Xiang Xu,Shuhui Shi"
Create a dynamic teaching atmosphere for distance learning with secure virtual classroom.,"Wen Zhuo,Yong Wang"
Study on the influence of different factors on linear CCD online detection device for drug mixing concentration.,"Yafei Yang,Li Wang,Zhizheng Shen,Yinsheng Chen,Guoqiang Wang"
A probe into the path of financial development of green enterprises in coastal cities.,"Ziyuan Xie,Yongchao Tao,Guixian Tian"
Multi-objective genetic algorithm-based wind turbines control.,"Jintian Yin,Riheng Chen,Zhihua Peng,Li Liu"
Drying kinetics and heat mass transfer characteristics of thin layer pineapple during microwave vacuum drying.,"Ying Zhou,Xiaoli Pan,Yongfu Liu,Wenyan Fan,Wangxin Yu,Qiang Li"
An improved predictor for identifying recombination spots based on support vector machine.,"Xueda Zhao,Linghua Kong"
Study on mechanical properties of poplar timber bending members of ancient buildings strengthened with CFRP sheets embedded.,"Zhaoyang Zhu,Wei Qian,Bo Zhang"
Application research of BP neural network PID in control system of heat exchange station.,"Yong Sun,Mengru Zhang,Chunlei Liu,Wenshuang Zhen,Yang Cai,Peng Wang,Yibo Ding"
Electrical design problems and improvement countermeasures of transmission lines under the background of big data and artificial intelligence.,"Xuhui Xu,Huikun Pei,Enwei Wei,Cheng Chen,Zhenhua Wang"
A new method for constructing roads map in forest area using UAV images.,"Bojing Cheng,Ying Wang,Haonan Ji"
Mathematical analysis of a fourth-order degenerate equation with a nonlinear second-order term.,"Xiaoqin Wu,Bo Liang,Ying Wang,Linghua Kong,Ying Li"
Efficient image compression method using image super-resolution residual learning network.,"Shuzhao Zheng,Woqing Huang,Jianhua Hu,Bo Wang,Zongren Chen,Weimei Wu,Xiaolin Liu,Jianding Guo"
The investigation of a fuzzy-internal mode PID-based temperature control system for solid state electric storage heaters.,"Yong Sun,Mengru Zhang,Wenjie Wu,Chunlei Liu,Shaokai Liu,Yi Wang,Peng Wang"
Numerical simulation research on bolt supports' mechanical properties deformation in high-stress roadway.,"Zesheng Zhang,Shiming Wei"
Experimental study on heat storing and release properties of fluidized bed regenerative device.,"Yong Sun,Huiwen Shi,Xinlin Li,Xingdong Wu,Feng Xu"
Analysis of factors affecting the water regeneration capacity in Tarim River Basin.,"Juan Wu,Ying Li"
Malfunction diagnosis of main station of power metering system using LSTM-ResNet with SMOTE method.,"Yong Sun,Jingming Zhao,Shiqi Yi,Qianqian Cai,Youpeng Huang,Jingru Li"
A visual analytics approach for national intangible cultural heritage in Heilongjiang province.,"Nan Zhang,Xiaojing Zheng"
Research on security access authentication mechanism of intelligent sensor based on non-interactive zero-knowledge proof method.,"Feng Jing,Dongjuan Ma,Min Guo,Penghui Liu,Xiaojie Liu,Yun Ju,Huiping Zheng"
Research on the prediction of short time series based on EMD-LSTM.,"Yongzhi Liu,Gang Wu"
High-dimensional robust principal component analysis and its applications.,"Jie Gao,Zhongming Yang,Xiaobo Jiang"
Quantitative model of financial risk management of forestry enterprises based on nonlinear differential equation.,"Yongchao Tao,Kun Wang,Guixian Tian"
Demand-side adjustable resources unified data model study.,"Juntao Wu,Junjie Hu,Wentao Xu,Bihong Tang,Xuan Wen,Songsong Chen"
Interactive projection information generation and feedback for reading behaviour.,"Dongna Cai,Boyuan Wang,Hao Hao,Xinyu Hu"
Finding the Source in Networks: An Approach Based on Structural Entropy.,"Chong Zhang,Jiaxin Ding,Qiang Guo,Xinde Cao,Fei Long,Luoyi Fu,Xinbing Wang,Chenghu Zhou"
Guest Editors' Introduction for Special Issue on Applications of Computational Linguistics in Multimedia IoT Services.,"Arun Kumar Sangaiah,Quan Z. Sheng,Ankit Chaudhary"
BACKM-EHA: A Novel Blockchain-enabled Security Solution for IoMT-based E-healthcare Applications.,"Mohammad Wazid,Prosanta Gope"
Privacy-Aware Traffic Flow Prediction Based on Multi-Party Sensor Data with Zero Trust in Smart City.,"Yilei Wang,Mohammad Reza Khosravi,Guangshun Li,Wajid Rafique,Lianyong Qi,Fan Wang,Yuwen Liu,Guanfeng Liu"
A Blockchain-Based Access Control Scheme for Zero Trust Cross-Organizational Data Sharing.,"Liehuang Zhu,Keke Gai,Yufeng She,Kim-Kwang Raymond Choo,Zhiguo Wan"
Collaborative Diffusion Model of Information and Behavior in Social Networks.,"Gang Sun,Yang Wang,Haibo Hu,Qingsong Sun"
Emotional Mechanisms in Supervisor-Student Relationship: Evidence from Machine Learning and Investigation.,"Jingyi Hu,Yaxuan Liu,Qijian Zheng,Feng Liu"
Machine learning-based LoRa localisation using multiple received signal features.,"David Murray,Dean Diepeveen,Ferdous Sohel,Khondoker Ziaul Islam,Michael G. K. Jones"
Rescuing ReRAM-based Neural Computing Systems from Device Variation.,"Yihong Hu,Chenglong Huang,Yanting Chen,Junwei Zeng,Liang Fang,Desheng Ma,Wenqing Wang,Nuo Xu"
Application Mapping and Control-system Design for Microfluidic Biochips with Distributed Channel Storage.,"Wenzhong Guo,Genggeng Liu,Zhisheng Chen,Xing Huang"
USC-ENet: a high-efficiency model for the diagnosis of liver tumors combining B-mode ultrasound and clinical data.,"Tong Li,Xing Yu,Rui Bu,Zhiyong Zeng,Wenjing Tao,Tao Feng,Tingting Zhao"
EAPR: explainable and augmented patient representation learning for disease prediction.,"Yang Zhang,Qi Meng,Bicui Ye,Lizhen Cui,Jiancheng Zhang,Yibowen Zhao,Yonghui Xu,Xiaofang Sun"
LDS-CNN: a deep learning framework for drug-target interactions prediction based on large-scale drug screening.,"Chi Zhang,Zuxian Zhang,Yang Wang,Yihan Zhang,Yu-Jing Lu,Ying Huang,Dongning Liu,Chenghong Piao"
Gut microbiome biomarkers in adolescent obesity: a regional study.,"Yue-Hua You,Yun-Peng Cai,Yan Liang,Bin-Bin Wu,Yong-Long Pan,Shao-Ming Zhou,Xue-Feng Gao,Ming Zhang"
CLAD-Net: cross-layer aggregation attention network for real-time endoscopic instrument detection.,"Jing Guo,Depei Li,Xiushun Zhao,Zhaoshui He,Xiaobing Jiang,Haifang Lou"
Knowledge and data-driven prediction of organ failure in critical care patients.,"Xing Liu,Xinyu Ma,Meng Wang,Yanjian Zhang,Yuhao Zhang,Sihan Lin,Wen Ouyang"
M-MSSEU: source-free domain adaptation for multi-modal stroke lesion segmentation using shadowed sets and evidential uncertainty.,"Ziying Wang,Ning Chen,Hongqing Zhu,Zhicheng Wang,Weiping Lu,Bingcang Huang,Ying Wang"
HTC-Net: Hashimoto's thyroiditis ultrasound image classification model based on residual network reinforced by channel attention mechanism.,"Zhipeng Liang,Tianchun Luo,Wei Song,Wenchao Jiang,Ling Zhao,Kang Chen,Jianxuan Wen"
Development and validation of predictive model based on deep learning method for classification of dyslipidemia in Chinese medicine.,"Jie Wang,Qingyong He,Cheng Chen,Xiaoxue Zhong,Wenchao Dan,Jinlei Liu,Xudong Liu"
Medimatrix: innovative pre-training of grayscale images for rheumatoid arthritis diagnosis revolutionises medical image classification.,"Yiyang Zhang,Linchen Liu,Le Sun"
Optimized Model Torque Prediction Control Strategy for BLDCM Torque Error and Speed Error Reduction System.,"Siyu Chen,Ye Yuan,Cheng Liu,Zhenxiong Zhou"
A GIS Partial Discharge Pattern Recognition Method Based on Improved CBAM-ResNet.,"Yanguo Ke,Di Hu,Taiyun Zhu,Zhong Chen,Wei Yang,Kaiyang Yin"
Detection of the Pin Defects of Power Transmission Lines Based on Improved TPH-MobileNetv3.,"Bin Zhao,Jingshan Han,Mengxuan Li,Zhi Yang,Peng Liu"
The Steel Surface Multiple Defect Detection and Size Measurement System Based on Improved YOLOv5.,"Ziheng Ding,Kai Zhang,Le Tong,Wang Li,Yiming Xu"
Joint User Detection and Channel Estimation in Grant-Free Random Access for Massive MIMO Systems.,"Yang Yang,Hui Liu,Guanghua Song"
Sliding Mode Control Based on High Gain Observer for Electro-Hydraulic Servo System.,"Yu Fu,Chong Liu,Longwang Yue,Zhenshuai Wan"
A Hybrid Model Based on Deep Convolutional Network for Medical Named Entity Recognition.,"Bo Yu,Yifan Zhang,Hao Lu,Shoubo Peng,Yongxin Zhang,Deguang Li,Tingzhong Wang,Youzhong Ma"
Personalized Recommendation Model Based on Improved GRU Network in Big Data Environment.,"Zhihong Liu,Zheng Guo,Hui Guo"
CrackF-Net: a pixel-level segmentation network for pavement crack detection.,"Hongyi Zhang,Junqi Huang,Huali Jiang,Xingen Gao,Chen Wang,Juqiang Lin,Shen Luan,Fei Chao,Feng Lin"
End-to-end image splicing localization based on multi-scale features and residual refinement module.,"Yalin Song,Xiuli Chai,Wenbin Jiang,Zhihua Gan,Junyang Yu"
Multiscale luminance adjustment-guided fusion for the dehazing of underwater images.,"Min Wang,Shuo Chen,Huipu Xu"
Aerial tracking of camouflaged people in woodlands.,"Congqing Wang,Yong-Jun Zhou,Bin Xu,Yang Liu"
Vehicle detection based on improved YOLOv5s using coordinate attention and decoupled head.,"Yu Wang,Tongzhuang Liu,Xuanjing Shen"
Pedestrian trajectory prediction with high-order interactions.,"Zhenguo Wang,Nan Xiang,Bingdi Tian"
Low-light image enhancement by two-stream contrastive learning in both spatial and frequency domains (Erratum).,"Xiaoguang Tu,Xiaoqiang Zhang,Yi Huang,Bokai Liu,Ming Yang,Jianhua Liu,Gui Fu,Wanchun Ren"
Attention UNet3+: a full-scale connected attention-aware UNet for CT image segmentation of liver.,"Zhihan Wang,Zhiwei Xu,Jing Shi,Congping Chen"
ELANet: an efficiently lightweight asymmetrical network for real-time semantic segmentation.,"Jiafei Chen,Xin He,Yingqi Wang,Junyang Yu"
Reversible data hiding algorithm for color images combining superpixel segmentation and pixel value ordering.,"Yan Zhao,Xiaobing Bao"
Optimized anchor-free network for dense rotating object detection in remote sensing images.,"Ruikai Hong,He Yan,Dengke Zhang,Qiannan Li,Ming Zhang"
Unsupervised monocular depth learning using self-teaching and contrast-enhanced SSIM loss.,"Qiong Liu,Yijun Cao,Chuchu Feng,Yu Wang,Yongsun Lai"
JEI Updates Research Topic Categories.,"Walter G. Kropatsch,Jenny Benois-Pineau,Zeev Zalevsky,Laura E. Boucheron,Atanas P. Gotchev,Alexander C. Loui"
Advancing object recognition in visual blur conditions: a benchmark study.,"Luqing Luo,Jian Liu,Jianfei Yang,Shizheng Wang,Wenjuan Liao,Jiangang Yang"
Image segmentation method for physically touching soybean seeds.,"Wei Lin,Shuo Liu,Daoyi Ma,Peiquan Xu,Hongjian Liao,Qin Su,Heyang Yao"
Effect of subthalamic coordinated reset deep brain stimulation on Parkinsonian gait.,"Kit Acedillo,Luke A. Johnson,Ziling Luo,Kai M. Bosley,Jing Wang,Sana Amoozegar,Jerrold L. Vitek,Kanon Nakajima"
Transdiagnostic clustering of self-schema from self-referential judgements identifies subtypes of healthy personality and depression.,"Ziying Wang,Danan Lee,Jin Lin Kee,Si Ying Chua,Xin Ying Lim,Hong Ming Tan,Atlanta Chakraborty,Sheryl Yu Xuan Tey,Glynis Weibin Lam,Nicole Goh,Sharon Huixian Lu,Michael Meany,Christopher Asplund Lee,Jussi Keppo,Ethel Siew Ee Tan,Pei En Ooi,Geoffrey Chern-Yee Tan,Serenella Tolomeo,Nikita Rane,Rachel Jing Min Ong,Anthony Khye Loong Yew,Nawal Hashim,Sin Kee Ong"
Introducing Region Based Pooling for handling a varied number of EEG channels for deep learning models.,"Ira R. J. Hebold Haraldsen,Thomas Tveitst,Ana S. P,Mats Tveter,Anis Yazidi,Hugo Lewi Hammer,Christoffer Hatlestad-Hall"
Prognostic estimation for acute ischemic stroke patients undergoing mechanical thrombectomy within an extended therapeutic window using an interpretable machine learning model.,"Hui Luo,Lin Tong,Wan Wan,Yueqi Zhu,Yun Sun,Ying Wu"
Multiple sclerosis and breast cancer risk: a meta-analysis of observational and Mendelian randomization studies.,"Huijie Zhou,Zhihao Zhang,Tian Fang,Wanchun Wu,Liqun Zou"
Few-shot EEG sleep staging based on transductive prototype optimization network.,"Jiahui Pan,Chaohuang Wu,Jingcong Li,Fei Wang"
A Survey of Reliability Issues Related to Approximate Circuits.,"Rong-Chen Xu,Jie Xiao,Jia-Cheng Chen,Zhen Wang"
Improving Performance of Virtual Machine Covert Timing Channel Through Optimized Run-Length Encoding.,"Chong Wang,Liang Gu,Rongliang Chen"
Path-Based Multicast Routing for Network-on-Chip of the Neuromorphic Processor.,"Rui Gong,Shiming Li,Ziyang Kang,Wei Shi,Lei Wang,Shi-Ying Wang,Lianhua Qu,Weixia Xu"
Unified Programming Models for Heterogeneous High-Performance Computers.,"Zixuan Ma,Yuyang Jin,Wei-Min Zheng,Shizhi Tang,Haojie Wang,Wei-Cheng Xue,Jidong Zhai"
A Novel Three-Staged Generative Model for Skeletonizing Chinese Characters with Versatile Styles.,"Ye-Chuan Tian,Cheickna Sylla,Songhua Xu"
FDNet: A Deep Learning Approach with Two Parallel Cross Encoding Pathways for Precipitation Nowcasting.,"Bi-Ying Yan,Chao Yang,Changjun Wang,Kohei Takeda,Feng Chen"
LMM: A Fixed-Point Linear Mapping Based Approximate Multiplier for IoT.,"Cheng Zhuo,Xunzhao Yin,Ying Wu,Chenyi Wen"
Graph Enhanced Transformer for Aspect Category Detection.,"Chen Chen,Junfei Liu,Houfeng Wang,Qingqing Zhu"
Inner crossover fusion network with pixel-wise sampling for dynamic scene deblurring.,"Wei Guo,Jinkai Cui,Xiaoting Wang,Ying Wang,Wang Xu,Tianyi Cai"
Cost reference particle filter with multi-probability distribution for nonlinear dynamic systems with unknown noise statistics.,"Xiaoxuan Wang,Li Wu,Yankai Li,Chun-Yi Su,Yingmin Yi,Bojun Liu"
N-LoLiGan: Unsupervised low-light enhancement GAN with an N-Net for low-light tunnel images.,"Hongliang Zhu,Qingmei Sui,Wenhao Li,Jing Wang,Ganghua Xiao,Yuzhuang Wan,Jinqiao Cui,Zhengfang Wang"
An improved variational mode decomposition method based on spectrum reconstruction and segmentation and its application in rolling bearing fault diagnosis.,"Shancheng Yu,Jimeng Li,Jing Liu,Zong Meng,Lixiao Cao,Fengjie Fan,Jingbo Liu"
Adaptive mode decomposition based on the instantaneous frequency basis space.,"Wenyi Zhang,Hongjian Yu,Zhijiang Du,Hengjia Liu,Feng Liu"
